ItemNo,PartNo,Qty1,Price1,JobNo,JobNotes,QuoteNo,Status,QuoteDet_ID,LookupValForOpp,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
10,5804A-PL.25X4X6,60,5,NULL,,14318,EXP,SCC_26906,SCC_14318,139,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
11,"5805A-PL.5X6X20'8""",1,75,NULL,,14318,EXP,SCC_26907,SCC_14318,140,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
12,5806A-L4X3X1',1,5,NULL,,14318,EXP,SCC_26908,SCC_14318,141,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
13,5807A-PL1X4.5X1',8,5,NULL,,14318,EXP,SCC_26909,SCC_14318,142,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
14,"5808A-L4X3X5'9""",3,20.5,NULL,,14318,EXP,SCC_26910,SCC_14318,143,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
15,"5809A-L4X3X5'6""",6,19.25,NULL,,14318,EXP,SCC_26911,SCC_14318,144,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
16,"5811A-L4X3X23'4""",1,81,NULL,,14318,EXP,SCC_26912,SCC_14318,145,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
17,"5900A-TIE RODS 1'5""X3""",16,6,NULL,,14318,EXP,SCC_26913,SCC_14318,146,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
18,MACROPOXY 646 FC SHERWIN,4,50,NULL,NULL,14318,EXP,SCC_26914,SCC_14318,147,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
1,"12100A-HSS8X8X14'6""",2,115,NULL,,14319,EXP,SCC_26983,SCC_14319,164,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
2,"12101A-HSS10X4X14'6""",2,115,NULL,,14319,EXP,SCC_26984,SCC_14319,165,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
3,"12102A-HSS3X3X3'6""",4,10.5,NULL,,14319,EXP,SCC_26985,SCC_14319,166,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
4,"12103A-HSS3X3X3'6""",4,10.5,NULL,,14319,EXP,SCC_26986,SCC_14319,167,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
5,"12104A-HSS3X3X6'2""",3,10.5,NULL,,14319,EXP,SCC_26987,SCC_14319,168,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
6,12105A-HSS10X4X25',1,175,NULL,,14319,EXP,SCC_26988,SCC_14319,169,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
7,"12106A-HSS8X8X14'10""",1,115,NULL,,14319,EXP,SCC_26989,SCC_14319,170,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
8,12107A-HSS10X4X25',1,175,NULL,,14319,EXP,SCC_26990,SCC_14319,171,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
9,"12108A-HSS3X3X6'10""",3,20.5,NULL,,14319,EXP,SCC_26991,SCC_14319,172,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
10,"12800A-PL6""X12'",2,36,NULL,,14319,EXP,SCC_26992,SCC_14319,173,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
11,"12900A-TIE RODS 1'2""X3""",12,5,NULL,,14319,EXP,SCC_26993,SCC_14319,174,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
12,12901A-PL3/16X6X1',6,5,NULL,,14319,EXP,SCC_26994,SCC_14319,175,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
13,"12902A-TIE RODS 1'2""""X3""",16,5,NULL,,14319,EXP,SCC_26995,SCC_14319,176,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
14,MACROPOXY 646 FC SHERWIN,4,50,NULL,NULL,14319,EXP,SCC_26996,SCC_14319,177,Y,13:30.3,SCC_QuoteDet.csv,12/27/2018,STANDARD
1,"PIPE SPOOL 20""X17'6""",1,1705,NULL,,14320,EXP,SCC_27228,SCC_14320,296,Y,13:30.3,SCC_QuoteDet.csv,1/7/2019,STANDARD
2,"PIPE SPOOL ELBOW 20""X22""",1,150,NULL,,14320,EXP,SCC_27229,SCC_14320,297,Y,13:30.3,SCC_QuoteDet.csv,1/7/2019,STANDARD
3,"BLIND FLANGE 20""",1,150,NULL,,14320,EXP,SCC_27230,SCC_14320,298,Y,13:30.3,SCC_QuoteDet.csv,1/7/2019,STANDARD
4,EPA,1,150.5,NULL,,14320,EXP,SCC_27231,SCC_14320,299,Y,13:30.3,SCC_QuoteDet.csv,1/7/2019,STANDARD
5,SG2500 SERIES ERGONARMOR,30,67,NULL,,14320,EXP,SCC_27232,SCC_14320,300,Y,13:30.3,SCC_QuoteDet.csv,1/7/2019,STANDARD
1,"PIPE SPOOL ELBOW 30""X3' ID/OD ONLY",8,335,NULL,,14321,EXP,SCC_26949,SCC_14321,148,Y,13:30.3,SCC_QuoteDet.csv,1/8/2019,STANDARD
2,"PIPE SPOOL 30""X3' ID/OD ONLY",16,285,NULL,,14321,EXP,SCC_26950,SCC_14321,149,Y,13:30.3,SCC_QuoteDet.csv,1/8/2019,STANDARD
3,"PIPE SPOOL ELBOW 36""X3' ID/OD ONLY",8,390,NULL,,14321,EXP,SCC_26951,SCC_14321,150,Y,13:30.3,SCC_QuoteDet.csv,1/8/2019,STANDARD
4,"PIPE SPOOL 36""X3' ID/OD ONLY",16,335,NULL,,14321,EXP,SCC_26952,SCC_14321,151,Y,13:30.3,SCC_QuoteDet.csv,1/8/2019,STANDARD
5,SERIES N140 TNEMEC TANK WHITE,20,0,NULL,NULL,14321,EXP,SCC_26953,SCC_14321,152,Y,13:30.3,SCC_QuoteDet.csv,1/8/2019,STANDARD
1,"PIPE SPOOL ELBOW 30""X3' ID/OD ONLY",8,335,NULL,,14322,EXP,SCC_26954,SCC_14322,153,Y,13:30.3,SCC_QuoteDet.csv,1/8/2019,STANDARD
2,"PIPE SPOOL 30""X3' ID/OD ONLY",16,285,NULL,,14322,EXP,SCC_26955,SCC_14322,154,Y,13:30.3,SCC_QuoteDet.csv,1/8/2019,STANDARD
3,"PIPE SPOOL ELBOW 36""X3' ID/OD ONLY",8,390,NULL,,14322,EXP,SCC_26956,SCC_14322,155,Y,13:30.3,SCC_QuoteDet.csv,1/8/2019,STANDARD
4,"PIPE SPOOL 36""X3' ID/OD ONLY",16,335,NULL,,14322,EXP,SCC_26957,SCC_14322,156,Y,13:30.3,SCC_QuoteDet.csv,1/8/2019,STANDARD
5,SERIES N140 TNEMEC TANK WHITE,20,0,NULL,NULL,14322,EXP,SCC_26958,SCC_14322,157,Y,13:30.3,SCC_QuoteDet.csv,1/8/2019,STANDARD
6,DELIVERY/PICKUP,6,85,NULL,,14322,EXP,SCC_26959,SCC_14322,158,Y,13:30.3,SCC_QuoteDet.csv,1/8/2019,STANDARD
1,"PIPE SPOOL ASSEMBLY 30""X5'X4.5' ID/OD ONLY",2,835,NULL,,14323,EXP,SCC_26978,SCC_14323,159,Y,13:30.3,SCC_QuoteDet.csv,1/9/2019,STANDARD
2,"PIPE SPOOL ASSEMBLY 30""X10.5'X22.5' ID/OD ONLY",2,2770,NULL,,14323,EXP,SCC_26979,SCC_14323,160,Y,13:30.3,SCC_QuoteDet.csv,1/9/2019,STANDARD
3,"PIPE SPOOL ASSEMBLY 36""X5'X4.5' ID/OD ONLY",2,985,NULL,,14323,EXP,SCC_26980,SCC_14323,161,Y,13:30.3,SCC_QuoteDet.csv,1/9/2019,STANDARD
4,"PIPE SPOOL ASSEMBLY 36""X10.5'X22.5' ID/OD ONLY",2,3315,NULL,,14323,EXP,SCC_26981,SCC_14323,162,Y,13:30.3,SCC_QuoteDet.csv,1/9/2019,STANDARD
5,SERIES N140 TNEMEC TANK WHITE,20,0,NULL,NULL,14323,EXP,SCC_26982,SCC_14323,163,Y,13:30.3,SCC_QuoteDet.csv,1/9/2019,STANDARD
1,"11000A-HSS 4""X4""X14'8""",1,61.6,NULL,,14324,EXP,SCC_27030,SCC_14324,178,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
2,"11001A-HSS 4""X4""X14'8""",1,61.6,NULL,,14324,EXP,SCC_27031,SCC_14324,179,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
3,"11100A-W18X46X31'6""",1,475,NULL,,14324,EXP,SCC_27032,SCC_14324,180,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
4,"11101A-W16X31X31'11""",6,416,NULL,,14324,EXP,SCC_27033,SCC_14324,181,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
5,"11102A-W16X31X31'11""",1,416,NULL,,14324,EXP,SCC_27034,SCC_14324,182,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
6,"11103A-W18X46X31'6""",1,475,NULL,,14324,EXP,SCC_27035,SCC_14324,183,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
7,"11104A-W8X10X6'11""",2,56,NULL,,14324,EXP,SCC_27036,SCC_14324,184,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
8,"11105A-HSS 8""X6""X19'6""",2,136.5,NULL,,14324,EXP,SCC_27037,SCC_14324,185,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
9,"11800A-L6X3.5X6'10""",2,32.5,NULL,,14324,EXP,SCC_27038,SCC_14324,186,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
10,"11802A-L6X3.5X20'6""",2,97.5,NULL,,14324,EXP,SCC_27039,SCC_14324,187,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
11,"11803A-L6X3.5X31'6""",1,150,NULL,,14324,EXP,SCC_27040,SCC_14324,188,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
12,"11808A-PL4X8""",9,5,NULL,,14324,EXP,SCC_27041,SCC_14324,189,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
13,"11814A-L6X3.5X29'10""",1,142,NULL,,14324,EXP,SCC_27042,SCC_14324,190,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
14,"11818A-L6X3.5X31'6""",1,150,NULL,,14324,EXP,SCC_27043,SCC_14324,191,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
15,"11819A-L6X3.5X6'10""",2,33,NULL,,14324,EXP,SCC_27044,SCC_14324,192,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
16,"11823A-L6X3.5X20'6""",2,97.5,NULL,,14324,EXP,SCC_27045,SCC_14324,193,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
17,"11826A-L4X3X31'4""",1,110,NULL,,14324,EXP,SCC_27046,SCC_14324,194,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
18,"11901A-PL12X12""",2,6,NULL,,14324,EXP,SCC_27047,SCC_14324,195,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
19,MACROPOXY 646 FC SHERWIN,10,50,NULL,NULL,14324,EXP,SCC_27048,SCC_14324,196,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
1,"10000A-HSS 3""X3""X9'7""",2,28.75,NULL,,14325,EXP,SCC_27049,SCC_14325,197,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
2,"10001A-HSS 3""X3""X9'7""",2,28.75,NULL,,14325,EXP,SCC_27050,SCC_14325,198,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
3,10101A-W12X22X13',2,108,NULL,,14325,EXP,SCC_27051,SCC_14325,199,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
4,"10102A-W8X10X5'11""",5,40,NULL,,14325,EXP,SCC_27052,SCC_14325,200,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
5,"10103A-W8X10X5'8""",2,38.5,NULL,,14325,EXP,SCC_27053,SCC_14325,201,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
6,"10104A-W12X22X29'8""",1,250,NULL,,14325,EXP,SCC_27054,SCC_14325,202,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
7,"10105A-W12X22X29'8""",1,250,NULL,,14325,EXP,SCC_27055,SCC_14325,203,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
8,"10106A-W12X22X26'7""",2,225,NULL,,14325,EXP,SCC_27056,SCC_14325,204,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
9,"10500A-L2X2X5'4""",1,16.5,NULL,,14325,EXP,SCC_27057,SCC_14325,205,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
10,"10501A-L2X2X10'11""",1,33,NULL,,14325,EXP,SCC_27058,SCC_14325,206,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
11,"10502A-L2X2X5'4""",1,16.5,NULL,,14325,EXP,SCC_27059,SCC_14325,207,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
12,"10503A-L2X2X5'4""",1,16.5,NULL,,14325,EXP,SCC_27060,SCC_14325,208,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
13,"10504A-L2X2X10'11""",1,33,NULL,,14325,EXP,SCC_27061,SCC_14325,209,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
14,"10505A-L2X2X5'4""",1,16.5,NULL,,14325,EXP,SCC_27062,SCC_14325,210,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
15,MACROPOXY 646 FC SHERWIN,4,50,NULL,NULL,14325,EXP,SCC_27063,SCC_14325,211,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
1,"7100A-W8X18X16'5""",3,148.5,NULL,,14326,EXP,SCC_27111,SCC_14326,244,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
2,7101A-W8X18X27',2,243,NULL,,14326,EXP,SCC_27112,SCC_14326,245,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
3,"7801A-L4X3X14'9""",1,52.15,NULL,,14326,EXP,SCC_27113,SCC_14326,246,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
4,"7802A-L4X3X6'10""",2,24.15,NULL,,14326,EXP,SCC_27114,SCC_14326,247,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
5,"7803A-PLATE 1'X4.5""",12,5,NULL,,14326,EXP,SCC_27115,SCC_14326,248,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
6,"7804A-L4X3X6'6""",4,22.75,NULL,,14326,EXP,SCC_27116,SCC_14326,249,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
7,"7805A-L4X3X4'10""",2,17.15,NULL,,14326,EXP,SCC_27117,SCC_14326,250,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
8,"7807A-L4X3X9'8""",2,34.3,NULL,,14326,EXP,SCC_27118,SCC_14326,251,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
9,"7809A-L4X3X7'3""",1,25.55,NULL,,14326,EXP,SCC_27119,SCC_14326,252,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
10,"7810A-L4X3X6'11""",2,42,NULL,,14326,EXP,SCC_27120,SCC_14326,253,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
11,7812A-L4X3X15',1,52.5,NULL,,14326,EXP,SCC_27121,SCC_14326,254,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
12,"7813A-PIPE BOLLARD 4""X7'",3,25,NULL,,14326,EXP,SCC_27122,SCC_14326,255,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
13,"7814A-L4X3X7'2""",3,24.5,NULL,,14326,EXP,SCC_27123,SCC_14326,256,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
14,"7900A-TIE RODS 1'5""X3""",24,6,NULL,,14326,EXP,SCC_27124,SCC_14326,257,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
15,MACROPOXY 646 FC SHERWIN,4,50,NULL,NULL,14326,EXP,SCC_27125,SCC_14326,258,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
1,5100A-W12X22X25',2,250,NULL,,14327,EXP,SCC_27079,SCC_14327,212,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
2,5101A-W12X22X25',2,250,NULL,,14327,EXP,SCC_27080,SCC_14327,213,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
3,5102A-C8X11.5X6',1,36,NULL,,14327,EXP,SCC_27081,SCC_14327,214,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
4,"5103A-C8X11.5X6'6""",2,39,NULL,,14327,EXP,SCC_27082,SCC_14327,215,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
5,5104A-C8X11.5X6',1,36,NULL,,14327,EXP,SCC_27083,SCC_14327,216,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
6,"5800A-L4X3X19'8""",1,34,NULL,,14327,EXP,SCC_27084,SCC_14327,217,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
7,5801A-L4X3X3',1,10.5,NULL,,14327,EXP,SCC_27085,SCC_14327,218,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
8,5802A-L4X3X4',1,14,NULL,,14327,EXP,SCC_27086,SCC_14327,219,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
9,5803A-PL.5X6X4',1,15,NULL,,14327,EXP,SCC_27087,SCC_14327,220,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
10,5804A-PL.25X4X6,60,5,NULL,,14327,EXP,SCC_27088,SCC_14327,221,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
11,"5805A-PL.5X6X20'8""",1,75,NULL,,14327,EXP,SCC_27089,SCC_14327,222,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
12,5806A-L4X3X1',1,5,NULL,,14327,EXP,SCC_27090,SCC_14327,223,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
13,5807A-PL1X4.5X1',8,5,NULL,,14327,EXP,SCC_27091,SCC_14327,224,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
14,"5808A-L4X3X5'9""",3,20.5,NULL,,14327,EXP,SCC_27092,SCC_14327,225,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
15,"5809A-L4X3X5'6""",6,19.25,NULL,,14327,EXP,SCC_27093,SCC_14327,226,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
16,"5811A-L4X3X23'4""",1,81,NULL,,14327,EXP,SCC_27094,SCC_14327,227,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
17,"5900A-TIE RODS 1'5""X3""",16,6,NULL,,14327,EXP,SCC_27095,SCC_14327,228,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
18,MACROPOXY 646 FC SHERWIN,4,50,NULL,NULL,14327,EXP,SCC_27096,SCC_14327,229,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
1,"12100A-HSS8X8X14'6""",2,115,NULL,,14328,EXP,SCC_27097,SCC_14328,230,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
2,"12101A-HSS10X4X14'6""",2,115,NULL,,14328,EXP,SCC_27098,SCC_14328,231,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
3,"12102A-HSS3X3X3'6""",4,10.5,NULL,,14328,EXP,SCC_27099,SCC_14328,232,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
4,"12103A-HSS3X3X3'6""",4,10.5,NULL,,14328,EXP,SCC_27100,SCC_14328,233,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
5,"12104A-HSS3X3X6'2""",3,10.5,NULL,,14328,EXP,SCC_27101,SCC_14328,234,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
6,12105A-HSS10X4X25',1,175,NULL,,14328,EXP,SCC_27102,SCC_14328,235,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
7,"12106A-HSS8X8X14'10""",1,115,NULL,,14328,EXP,SCC_27103,SCC_14328,236,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
8,12107A-HSS10X4X25',1,175,NULL,,14328,EXP,SCC_27104,SCC_14328,237,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
9,"12108A-HSS3X3X6'10""",3,20.5,NULL,,14328,EXP,SCC_27105,SCC_14328,238,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
10,"12800A-PL6""X12'",2,36,NULL,,14328,EXP,SCC_27106,SCC_14328,239,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
11,"12900A-TIE RODS 1'2""X3""",12,5,NULL,,14328,EXP,SCC_27107,SCC_14328,240,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
12,12901A-PL3/16X6X1',6,5,NULL,,14328,EXP,SCC_27108,SCC_14328,241,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
13,"12902A-TIE RODS 1'2""""X3""",16,5,NULL,,14328,EXP,SCC_27109,SCC_14328,242,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
14,MACROPOXY 646 FC SHERWIN,4,50,NULL,NULL,14328,EXP,SCC_27110,SCC_14328,243,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
1,"PIPE SPOOL 12""X7' W/ 45 ELBOW ID/OD ONLY",1,1185,NULL,,14329,EXP,SCC_28684,SCC_14329,788,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
2,"PIPE SPOOL 12""X8.4' W/ 45 ELBOW ID/OD ONLY",1,1425,NULL,,14329,EXP,SCC_28685,SCC_14329,789,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
3,"PIPE SPOOL 12""X6' W/ TEE ID/OD ONLY",2,1355,NULL,,14329,EXP,SCC_28686,SCC_14329,790,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
4,"PIPE SPOOL 12""X15.5' ID/OD ONLY",1,2625,NULL,,14329,EXP,SCC_28687,SCC_14329,791,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
5,"PIPE SPOOL 12""X14' W/ 90 ELBOW ID/OD ONLY",2,2375,NULL,,14329,EXP,SCC_28688,SCC_14329,792,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
6,"PIPE ELBOW 12""X3' ID/OD ONLY",1,505,NULL,,14329,EXP,SCC_28689,SCC_14329,793,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
7,"PIPE SPOOL 12""X4' TEE ID/OD ONLY",3,675,NULL,,14329,EXP,SCC_28690,SCC_14329,794,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
8,"PIPE SPOOL 12""X16.5' W/ 45 ELBOW ID/OD ONLY",1,2800,NULL,,14329,EXP,SCC_28691,SCC_14329,795,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
9,"PIPE ELBOW 12""X2' ID/OD ONLY",3,240,NULL,,14329,EXP,SCC_28692,SCC_14329,796,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
10,"PIPE SPOOL 12""X9' ID/OD ONLY",1,1525,NULL,,14329,EXP,SCC_28693,SCC_14329,797,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
11,"PIPE REDUCER 12""X8""  ID/OD ONLY",2,100,NULL,,14329,EXP,SCC_28694,SCC_14329,798,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
12,"PIPE SPOOL REDUCER 8""X3'  ID/OD ONLY",1,340,NULL,,14329,EXP,SCC_28695,SCC_14329,799,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
13,"PIPE SPOOL 12""X19' W/ 45 ELBOW ID/OD ONLY",2,3220,NULL,,14329,EXP,SCC_28696,SCC_14329,800,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
14,"PIPE ELBOW 4""X1' ID/OD ONLY",1,100,NULL,,14329,EXP,SCC_28697,SCC_14329,801,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
15,"PIPE SPOOL 4""X1' ID/OD ONLY",7,100,NULL,,14329,EXP,SCC_28698,SCC_14329,802,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
16,"PIPE ELBOW 8""X1' ID/OD ONLY",3,100,NULL,,14329,EXP,SCC_28699,SCC_14329,803,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
17,"PIPE ELBOW 12""X1' ID/OD ONLY",2,100,NULL,,14329,EXP,SCC_28700,SCC_14329,804,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
18,"PIPE SPOOL 8""X7' W/ 45 ELBOW ID/OD ONLY",1,790,NULL,,14329,EXP,SCC_28701,SCC_14329,805,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
19,"PIPE SPOOL 6""X3' TEE ID/OD ONLY",3,250,NULL,,14329,EXP,SCC_28702,SCC_14329,806,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
20,"PIPE ELBOW 6""X1' ID/OD ONLY",3,100,NULL,,14329,EXP,SCC_28703,SCC_14329,807,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
21,"PIPE SPOOL 6""X1' ID/OD ONLY",3,100,NULL,,14329,EXP,SCC_28704,SCC_14329,808,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
22,"PIPE SPOOL 6""X5' TEE ID/OD ONLY",2,420,NULL,,14329,EXP,SCC_28705,SCC_14329,809,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
23,"PIPE SPOOL 6""X27' TEE ID/OD ONLY",1,2290,NULL,,14329,EXP,SCC_28706,SCC_14329,810,Y,13:30.3,SCC_QuoteDet.csv,1/16/2019,STANDARD
24,SERIES 22 EPOXOLINE TNEMEC,20,0,NULL,NULL,14329,EXP,SCC_28707,SCC_14329,811,Y,13:30.3,SCC_QuoteDet.csv,1/8/2020,STANDARD
25,SERIES N140 TNEMEC TANK WHITE,20,0,NULL,NULL,14329,EXP,SCC_28708,SCC_14329,812,Y,13:30.3,SCC_QuoteDet.csv,3/18/2019,STANDARD
26,SERIES 1075 TNEMEC,10,0,NULL,NULL,14329,EXP,SCC_28709,SCC_14329,813,Y,13:30.3,SCC_QuoteDet.csv,3/18/2019,STANDARD
1,"PIPE SPOOL 6""X11'5"" FLGXFLG ID/OD",2,650,NULL,,14330,EXP,SCC_27173,SCC_14330,259,Y,13:30.3,SCC_QuoteDet.csv,1/21/2019,STANDARD
2,"PIPE SPOOL 8""X8'1"" FLGXFLG ID/OD",4,610,NULL,,14330,EXP,SCC_27174,SCC_14330,260,Y,13:30.3,SCC_QuoteDet.csv,1/21/2019,STANDARD
