,SoldTo,ShipToName,ShipAddr1,ShipAddr2,ShipCity,ShipSt,ShipZIP,OrderNo,DateENT,Customer,PONum,ShipVia,TermsCode,FOB,E2_Customer_Key,E2_Customer_Key2,QuoteNo,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate
103,Castle Steel,Castle Steel,3828 N 35th Ave,,Phoenix,AZ,85017,SCC_2539,2023-02-23,Castle Steel,1735-9394,,NET 30,FOB???,SCC_4891,SCC_4891,15144,104,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-04-03
104,Castle Steel,Castle Steel,3828 N 35th Ave,,Phoenix,AZ,85017,SCC_2536,2023-02-22,Castle Steel,1688-9382,,NET 30,FOB???,SCC_4891,SCC_4891,15300,105,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-02-27
105,Castle Steel,Castle Steel,3828 N 35th Ave,,Phoenix,AZ,85017,SCC_2532,2023-02-18,Castle Steel,1688,,NET 30,FOB???,SCC_4891,SCC_4891,15295,106,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-02-27
106,Castle Steel,Castle Steel,3828 N 35th Ave,,Phoenix,AZ,85017,SCC_2477,2022-12-29,Castle Steel,1688-8867,,NET 30,FOB???,SCC_4891,SCC_4891,15239,107,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-01-03
107,Castle Steel,Castle Steel,3828 N 35th Ave,,Phoenix,AZ,85017,SCC_2503,2023-01-19,Castle Steel,1688-7102,,NET 30,FOB???,SCC_4891,SCC_4891,,108,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-01-23
108,Castle Steel,Castle Steel,"3828 N 35th Ave
",,Phoenix,AZ,85017,SCC_1350,2019-09-09,Castle Steel,Bridge 202,,NET 30,FOB???,SCC_4891,SCC_4891,,109,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-09-12
109,Castle Steel,Castle Steel,3828 N 35th Ave,,Phoenix,AZ,85017,SCC_1594,2020-06-17,Castle Steel,1491-1647 Job 1491 Cyrus1,,NET 30,FOB???,SCC_4891,SCC_4891,,110,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-06-23
110,Castle Steel,Castle Steel,"3828 N 35th Ave
",,Phoenix,AZ,85017,SCC_1252,2019-04-17,Castle Steel,1325-7-2829,,NET 30,FOB???,SCC_4891,SCC_4891,,111,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-05-24
111,Castle Steel,Castle Steel,"3828 N 35th Ave
",,Phoenix,AZ,85017,SCC_1075,2018-10-26,Castle Steel,JOB# 1325,,NET 30,FOB???,SCC_4891,SCC_4891,,112,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-03-06
112,Castle Steel,Castle Steel,"3828 N 35th Ave
",,Phoenix,AZ,85017,SCC_1138,2018-12-10,Castle Steel,1380,,NET 30,FOB???,SCC_4891,SCC_4891,,113,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-12-18
113,Castle Steel,Castle Steel,"3828 N 35th Ave
",,Phoenix,AZ,85017,SCC_1137,2018-12-10,Castle Steel,1380,,NET 30,FOB???,SCC_4891,SCC_4891,,114,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-12-18
114,Castle Steel,Castle Steel,"3828 N 35th Ave
",,Phoenix,AZ,85017,SCC_1055,2018-10-02,Castle Steel,,,NET 30,FOB???,SCC_4891,SCC_4891,,115,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-10-12
115,Castle Steel,Castle Steel,"3828 N 35th Ave
",,Phoenix,AZ,85017,SCC_1021,2018-08-15,Castle Steel,JOB#7917,,NET 30,FOB???,SCC_4891,SCC_4891,,116,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-08-21
116,Castle Steel,Castle Steel,"3828 N 35th Ave
",,Phoenix,AZ,85017,SCC_1032,2018-08-27,Castle Steel,N/A,,NET 30,FOB???,SCC_4891,SCC_4891,,117,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-09-07
117,Castle Steel,Castle Steel,"3828 N 35th Ave
",,Phoenix,AZ,85017,SCC_1008,2018-07-01,Castle Steel,,,DUE ON RECEI,FOB???,SCC_4891,SCC_4891,,118,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-09-28
118,Castle Steel,Castle Steel,"3828 N 35th Ave
",,Phoenix,AZ,85017,SCC_63644,2018-07-18,Castle Steel,,,DUE ON RECEI,FOB???,SCC_4891,SCC_4891,,119,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-07-18
119,Castle Steel,Castle Steel,"3828 N 35th Ave
",,Phoenix,AZ,85017,SCC_1023,2018-08-20,Castle Steel,CASTLE SHIPPER # 7924,,NET 30,FOB???,SCC_4891,SCC_4891,,120,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-08-28
120,Castle Steel,Castle Steel,"3828 N 35th Ave
",,Phoenix,AZ,85017,SCC_1028,2018-08-24,Castle Steel,SHIPPING#7968/JOB#1333,,NET 30,FOB???,SCC_4891,SCC_4891,,121,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-09-07
121,Town Of  Payson,Town Of  Payson,"303A Beeline
",,Payson,  ,85541,SCC_63645,2018-07-25,Town Of  Payson,,,DUE ON RECEI,FOB???,SCC_4892,SCC_4892,,122,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-07-26
122,Town Of  Payson,Town Of  Payson,"303A Beeline
",,Payson,  ,85541,SCC_1004,2018-07-26,Town Of  Payson,VOID,,DUE ON RECEI,FOB???,SCC_4892,SCC_4892,,123,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-08-28
123,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1024,2018-08-17,Professional Piping Systems,KINYONONN,,NET 30,FOB???,SCC_4893,SCC_4893,,124,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
124,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1001,2018-07-01,Professional Piping Systems,5454 (JOB# SKY HARBOR),,,FOB???,SCC_4893,SCC_4893,,125,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-08-10
125,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1025,2018-08-20,Professional Piping Systems,5105-5375 (PO# 791),,NET 30,FOB???,SCC_4893,SCC_4893,14114,126,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
126,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1020,2018-08-13,Professional Piping Systems,N/A,,NET 30,FOB???,SCC_4893,SCC_4893,14383,127,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
127,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_63673,2018-08-13,Professional Piping Systems,SKY HARBOR,,NET 30,FOB???,SCC_4893,SCC_4893,,128,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
128,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1050,2018-09-25,Professional Piping Systems,2136,,NET 30,FOB???,SCC_4893,SCC_4893,,129,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
129,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1039,2018-09-06,Professional Piping Systems,5373,,NET 30,FOB???,SCC_4893,SCC_4893,,130,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
130,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1038,2018-09-06,Professional Piping Systems,5084,,NET 30,FOB???,SCC_4893,SCC_4893,,131,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
131,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1037,2018-08-20,Professional Piping Systems,5375,,NET 30,FOB???,SCC_4893,SCC_4893,,132,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
132,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_63724MA,2018-10-24,Professional Piping Systems,5744,,NET 30,FOB???,SCC_4893,SCC_4893,,133,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
133,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1125,2018-11-30,Professional Piping Systems,5569,,NET 30,FOB???,SCC_4893,SCC_4893,,134,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
134,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1127,2018-12-03,Professional Piping Systems,5569,,NET 30,FOB???,SCC_4893,SCC_4893,,135,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
135,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1150,2018-12-12,Professional Piping Systems,1030,,NET 30,FOB???,SCC_4893,SCC_4893,,136,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
136,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1147,2018-12-11,Professional Piping Systems,5373,,NET 30,FOB???,SCC_4893,SCC_4893,,137,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
137,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1144,2018-12-10,Professional Piping Systems,5373,,NET 30,FOB???,SCC_4893,SCC_4893,,138,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
138,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1143,2018-12-10,Professional Piping Systems,5373,,NET 30,FOB???,SCC_4893,SCC_4893,,139,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
139,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1141,2018-12-10,Professional Piping Systems,5373,,NET 30,FOB???,SCC_4893,SCC_4893,,140,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
140,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1134,2018-12-07,Professional Piping Systems,5373,,NET 30,FOB???,SCC_4893,SCC_4893,,141,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
141,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1104,2018-11-15,Professional Piping Systems,JOB#5802,,NET 30,FOB???,SCC_4893,SCC_4893,,142,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
142,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1072,2018-10-25,Professional Piping Systems,5064,,NET 30,FOB???,SCC_4893,SCC_4893,,143,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
143,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1087,2018-11-05,Professional Piping Systems,JOB#5869,,NET 30,FOB???,SCC_4893,SCC_4893,,144,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
144,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1073,2018-10-25,Professional Piping Systems,5084,,NET 30,FOB???,SCC_4893,SCC_4893,,145,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
145,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1083,2018-10-31,Professional Piping Systems,JOB 5870,,NET 30,FOB???,SCC_4893,SCC_4893,,146,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
146,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1119,2018-11-27,Professional Piping Systems,5084,,NET 30,FOB???,SCC_4893,SCC_4893,,147,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
147,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1217,2019-03-01,Professional Piping Systems,SANTA CRUZ,,NET 30,FOB???,SCC_4893,SCC_4893,,148,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
148,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1218,2019-03-06,Professional Piping Systems,Santa Cruz,,NET 30,FOB???,SCC_4893,SCC_4893,,149,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
149,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1160,2019-01-03,Professional Piping Systems,5082,,NET 30,FOB???,SCC_4893,SCC_4893,,150,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
150,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1167,2019-01-08,Professional Piping Systems,5802,,NET 30,FOB???,SCC_4893,SCC_4893,,151,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
151,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1114,2018-12-21,Professional Piping Systems,5569,,NET 30,FOB???,SCC_4893,SCC_4893,,152,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
152,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1161,2019-01-03,Professional Piping Systems,5084,,NET 30,FOB???,SCC_4893,SCC_4893,,153,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
153,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1164,2019-01-08,Professional Piping Systems,5569,,NET 30,FOB???,SCC_4893,SCC_4893,14360,154,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-01-16
154,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1166,2019-01-08,Professional Piping Systems,5569,,NET 30,FOB???,SCC_4893,SCC_4893,14360,155,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-01-16
155,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1169,2019-01-09,Professional Piping Systems,5569,,NET 30,FOB???,SCC_4893,SCC_4893,14360,156,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-01-16
156,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1173,2019-01-11,Professional Piping Systems,5569,,NET 30,FOB???,SCC_4893,SCC_4893,14360,157,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-01-22
157,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1176,2019-01-14,Professional Piping Systems,5569,,NET 30,FOB???,SCC_4893,SCC_4893,14360,158,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-01-22
158,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1179,2019-01-16,Professional Piping Systems,5569,,NET 30,FOB???,SCC_4893,SCC_4893,14360,159,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-01-22
159,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1190,2019-01-25,Professional Piping Systems,5084,,NET 30,FOB???,SCC_4893,SCC_4893,,160,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
160,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1192,2019-01-29,Professional Piping Systems,5569 Santa Cruz,,NET 30,FOB???,SCC_4893,SCC_4893,14360,161,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-02-12
161,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1199,2019-02-14,Professional Piping Systems,5082,,NET 30,FOB???,SCC_4893,SCC_4893,,162,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
162,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1203,2019-02-14,Professional Piping Systems,5802,,NET 30,FOB???,SCC_4893,SCC_4893,,163,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
163,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1205,2019-02-20,Professional Piping Systems,City of Tucson,,NET 30,FOB???,SCC_4893,SCC_4893,14380,164,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-02-27
164,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1206,2019-02-20,Professional Piping Systems,City of Tucson,,NET 30,FOB???,SCC_4893,SCC_4893,14380,165,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-02-27
165,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1207,2019-02-20,Professional Piping Systems,City of Tucson,,NET 30,FOB???,SCC_4893,SCC_4893,14380,166,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-02-27
166,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1208,2019-02-20,Professional Piping Systems,City of Tucson,,NET 30,FOB???,SCC_4893,SCC_4893,14380,167,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-02-27
167,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1209,2019-02-22,Professional Piping Systems,City of Tucson,,NET 30,FOB???,SCC_4893,SCC_4893,,168,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
168,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1297,2019-06-17,Professional Piping Systems,JOB 6554,,NET 30,FOB???,SCC_4893,SCC_4893,14427,169,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-06-25
169,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1271,2019-05-15,Professional Piping Systems,2579,,NET 30,FOB???,SCC_4893,SCC_4893,14404,170,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-05-24
170,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1181,2019-01-14,Professional Piping Systems,West Tech Tank Project 23470A,,NET 30,FOB???,SCC_4893,SCC_4893,14364,171,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-02-05
171,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1182,2019-01-11,Professional Piping Systems,West Tech Tank Project 23470A,,NET 30,FOB???,SCC_4893,SCC_4893,14364,172,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-02-05
172,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1194,2019-02-05,Professional Piping Systems,5569,,NET 30,FOB???,SCC_4893,SCC_4893,,173,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
173,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1189,2019-01-25,Professional Piping Systems,5569,,NET 30,FOB???,SCC_4893,SCC_4893,14360,174,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-02-12
174,Professional Piping Systems,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_1193,2019-01-30,Professional Piping Systems,5569,,NET 30,FOB???,SCC_4893,SCC_4893,14360,175,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-02-12
175,Professional Piping Systems,Professional Piping Systems,406 E. Pioneer St.,,Phoenix,AZ,85040,SCC_2186,2022-04-30,Professional Piping Systems,8126,,NET 30,FOB???,SCC_4893,SCC_4893,15034,176,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
176,Professional Piping Systems,Professional Piping Systems,406 E. Pioneer St.,,Phoenix,AZ,85040,SCC_1768,2020-12-18,Professional Piping Systems,,,NET 30,FOB???,SCC_4893,SCC_4893,,177,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-12
177,Pioneer Equipment Inc,Pioneer Equipment Inc,"3738 E Miami Ave
",,Phoenix,AZ,85040,SCC_1031,2018-08-29,Pioneer Equipment Inc,CITY OF PHX MOON VALLEY 62623,,NET 30,FOB???,SCC_4895,SCC_4895,,178,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-09-17
178,Pioneer Equipment Inc,Pioneer Equipment Inc,"3738 E Miami Ave
",,Phoenix,AZ,85040,SCC_1009,2018-07-08,Pioneer Equipment Inc,18997,,NET 30,FOB???,SCC_4895,SCC_4895,,179,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-08-08
179,"FMD Fabrication Service, LLC","FMD Fabrication Service, LLC","3401 E Weir Ave
",,Phoenix,AZ,85040,SCC_1005,2018-07-31,"FMD Fabrication Service, LLC",18812,,NET 30,FOB???,SCC_4896,SCC_4896,,180,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-07-31
180,OLT Fabrication,OLT Fabrication,"2301 West Broadway
",,Phoenix,AZ,85041,SCC_1003,2018-07-15,OLT Fabrication,1409,,,FOB???,SCC_4897,SCC_4897,,181,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-08-08
181,OLT Fabrication,OLT Fabrication,"2301 West Broadway
",,Phoenix,AZ,85041,SCC_1068,2018-10-19,OLT Fabrication,JOB # 3014,,NET 30,FOB???,SCC_4897,SCC_4897,,182,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-10-23
182,OLT Fabrication,OLT Fabrication,"2301 West Broadway
",,Phoenix,AZ,85041,SCC_1043,2018-09-17,OLT Fabrication,JOB 3003,,NET 30,FOB???,SCC_4897,SCC_4897,,183,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-09-25
183,OLT Fabrication,OLT Fabrication,"2301 West Broadway
",,Phoenix,AZ,85041,SCC_1046,2018-09-18,OLT Fabrication,JOB# 3003,,NET 30,FOB???,SCC_4897,SCC_4897,,184,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-09-25
184,OLT Fabrication,OLT Fabrication,2301 West Broadway,,Phoenix,AZ,85041,SCC_2042,2021-09-02,OLT Fabrication,3333-00012,,NET 30,FOB???,SCC_4897,SCC_4897,14836,185,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-09-29
185,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_2039,2021-09-01,MILLING MACHINE (MMI),,,NET 30,FOB???,SCC_4898,SCC_4898,14830,186,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-09-08
186,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1980,2021-06-22,MILLING MACHINE (MMI),Job 20368 Clarendale Stair #2,,NET 30,FOB???,SCC_4898,SCC_4898,,187,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-07-14
187,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1979,2021-06-28,MILLING MACHINE (MMI),,,NET 30,FOB???,SCC_4898,SCC_4898,,188,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-06-30
188,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_2000,2021-06-22,MILLING MACHINE (MMI),,,NET 30,FOB???,SCC_4898,SCC_4898,,189,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-06-30
189,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1626,2020-07-15,MILLING MACHINE (MMI),JOB 20204,,NET 30,FOB???,SCC_4898,SCC_4898,,190,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-07-29
190,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1666,2020-08-26,MILLING MACHINE (MMI),Job: 20301 Load 1,,NET 30,FOB???,SCC_4898,SCC_4898,,191,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-08-31
191,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1667,2020-08-27,MILLING MACHINE (MMI),JOB 20300,,NET 30,FOB???,SCC_4898,SCC_4898,,192,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-08-31
192,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1616,2020-07-02,MILLING MACHINE (MMI),Job 20034 Load #9,,NET 30,FOB???,SCC_4898,SCC_4898,,193,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-07-16
193,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1764,2020-12-15,MILLING MACHINE (MMI),JOB 20359 LOAD# 3,,NET 30,FOB???,SCC_4898,SCC_4898,,194,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-12-22
194,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1761,2020-12-09,MILLING MACHINE (MMI),JOB 19200 LOAD#32,,NET 30,FOB???,SCC_4898,SCC_4898,,195,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-12-22
195,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1753,2020-12-01,MILLING MACHINE (MMI),Job 20376 LOAD#2,,NET 30,FOB???,SCC_4898,SCC_4898,,196,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-12-11
196,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2575,2023-03-30,MMI Industrial & Steel,23021,,NET 30,FOB???,SCC_4898,SCC_4898,15360,197,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-04-03
197,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_2083,2021-11-15,MILLING MACHINE (MMI),21305,,NET 30,FOB???,SCC_4898,SCC_4898,14891,198,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-11-30
198,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_2046,2021-09-08,MILLING MACHINE (MMI),21141 / 3725 TSMC,,NET 30,FOB???,SCC_4898,SCC_4898,,199,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-12-16
199,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2188,2022-04-28,MMI Industrial & Steel,21154,,NET 30,FOB???,SCC_4898,SCC_4898,15035,200,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-04
