Error,,ItemNo,PartNo,Qty1,Price1,JobNo,JobNotes,QuoteNo,Status,Name,QuoteDet_ID,LookupValForOpp,WorkCode,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
INVALID_FIELD:Foreign key external ID: dcs_11327 not found for field E2_Quote_Key__c in entity Opportunity:--,5859,1,GATE ROLLING 16'X40'' 2X2X.75,1.0,192.0,,,11282,EXP,"Rolling Gate 16'x40'' Standard Gate Standard Color No Blast 
INVALID_FIELD:Foreign key external ID: dcs_11327 not found for field E2_Quote_Key__c in entity Opportunity:--,Includes Posts and",DCS_5860,DCS_11282,DUMMY,5858,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11328 not found for field E2_Quote_Key__c in entity Opportunity:--,5860,2,GATE ROLLING 20'X40'' 2X2X.75,1.0,240.0,,,11282,EXP,"Rolling Gate 20'x40'' Standard Gate Standard Color No Blast 
INVALID_FIELD:Foreign key external ID: dcs_11328 not found for field E2_Quote_Key__c in entity Opportunity:--,Includes Posts and",DCS_5861,DCS_11282,DUMMY,5859,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11348 not found for field E2_Quote_Key__c in entity Opportunity:--,5955,13,RAL 9005 AXALTA,75.0,0.0,,,11301,EXP,Axalta Ral 9005 Jet Black Polyester HFBR01S8 25 pound box,DCS_5956,DCS_11301,POWDER,5954,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11380 not found for field E2_Quote_Key__c in entity Opportunity:--,6048,1,AWNING 38'X3'X8'' ALUM,1.0,1300.0,,,11323,EXP,Pretreat and Coat.  Bar Grating 1-3/6'' @ 1-3/16'' 1/8'' thick,DCS_6049,DCS_11323,POWDER,6047,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11380 not found for field E2_Quote_Key__c in entity Opportunity:--,6049,2,CUSTOM GREEN POWDER,1.0,650.0,,,11323,EXP,,DCS_6050,DCS_11323,POWDER,6048,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11380 not found for field E2_Quote_Key__c in entity Opportunity:--,6050,3,EPA,1.0,97.5,,,11323,EXP,,DCS_6051,DCS_11323,POWDER,6049,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11380 not found for field E2_Quote_Key__c in entity Opportunity:--,6051,1,40-00282 SUPERSTRUCTURE HLAT,4.0,35.0,43477-02,,11324,WON,,DCS_6052,DCS_11324,POWDER,6050,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11380 not found for field E2_Quote_Key__c in entity Opportunity:--,6052,4,STEEL IBEAM W6X15 5',4.0,37.5,43477-03,2.5,11324,WON,Steel I Beam Blast and Coat Standard Color,DCS_6053,DCS_11324,POWDER,6051,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11380 not found for field E2_Quote_Key__c in entity Opportunity:--,6053,7,40-00292 BASE HLAT FOUND,4.0,160.0,43477-04,,11324,WON,1'' Plate,DCS_6054,DCS_11324,POWDER,6052,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11380 not found for field E2_Quote_Key__c in entity Opportunity:--,6054,8,40-00270 SPREADER BAR,8.0,20.0,43477-05,,11324,WON,,DCS_6055,DCS_11324,POWDER,6053,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11380 not found for field E2_Quote_Key__c in entity Opportunity:--,6055,9,RAL 7035 AXALTA,30.0,0.0,43477-06,,11324,WON,Axalta Ral 7035 Light Grey HFHR01S8,DCS_6056,DCS_11324,POWDER,6054,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11380 not found for field E2_Quote_Key__c in entity Opportunity:--,6056,1,FENCE PANEL 10'X6' DECORATIVE,10.0,60.0,,,11325,EXP,Fence Panel Decorative No Blast Standard Color,DCS_6057,DCS_11325,DUMMY,6055,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11389 not found for field E2_Quote_Key__c in entity Opportunity:--,6083,2,STEEL TUBE 2''X8'' BC FT,20.0,4.2,,2.5,11331,EXP,Steel Tube Blast and Coat Standard Color,DCS_6084,DCS_11331,DUMMY,6082,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11389 not found for field E2_Quote_Key__c in entity Opportunity:--,6084,3,EPA,1.0,24.2,,,11331,EXP,,DCS_6085,DCS_11331,DUMMY,6083,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11389 not found for field E2_Quote_Key__c in entity Opportunity:--,6085,4,POWDER CREDIT,1.0,-50.82,,,11331,EXP,Customer will Provide Powder,DCS_6086,DCS_11331,DUMMY,6084,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11389 not found for field E2_Quote_Key__c in entity Opportunity:--,6086,1,FD1578 PANEL 10''X23'',1.0,100.0,,,11332,EXP,,DCS_6087,DCS_11332,POWDER,6085,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11390 not found for field E2_Quote_Key__c in entity Opportunity:--,6087,2,BK176,1.0,0.0,,,11332,EXP,Cardinal BK176 Polyester Semi Gloss Wrinkle Black 50 pound box,DCS_6088,DCS_11332,POWDER,6086,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11390 not found for field E2_Quote_Key__c in entity Opportunity:--,6088,1,FENCE PANEL 10'X4',292.0,30.0,,,11333,EXP,Fence Panel 10'x4'   Standard Color.,DCS_6089,DCS_11333,DUMMY,6087,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11390 not found for field E2_Quote_Key__c in entity Opportunity:--,6089,2,POST 4''X4',294.0,8.0,,,11333,EXP,Post 4''x6' Standard Color.,DCS_6090,DCS_11333,DUMMY,6088,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11390 not found for field E2_Quote_Key__c in entity Opportunity:--,6090,3,FENCE PANEL 10'X2',54.0,28.5,,,11333,EXP,Fence Panel 10'x2'   Standard Color.,DCS_6091,DCS_11333,DUMMY,6089,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11421 not found for field E2_Quote_Key__c in entity Opportunity:--,6251,1,CLOOS FRAME 42X42X85,1.0,150.0,44020-01,,11371,WON,,DCS_6252,DCS_11371,POWDER,6250,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11421 not found for field E2_Quote_Key__c in entity Opportunity:--,6252,2,EPA,1.0,7.5,44020-02,,11371,WON,,DCS_6253,DCS_11371,POWDER,6251,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11421 not found for field E2_Quote_Key__c in entity Opportunity:--,6253,3,GR21,5.0,0.0,44020-03,,11371,WON,Cardinal GR21 RAL 7042 Polyurethane 50 Pound Box,DCS_6254,DCS_11371,POWDER,6252,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11421 not found for field E2_Quote_Key__c in entity Opportunity:--,6254,4,RUSH,1.0,100.0,44020-04,,11371,WON,,DCS_6255,DCS_11371,POWDER,6253,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11421 not found for field E2_Quote_Key__c in entity Opportunity:--,6255,1,VENTED BATTERY HOIST FRAME,1.0,100.0,43779-01,,11372,WON,33x33x75  (1.5'' Material) Blast and Coat,DCS_6256,DCS_11372,POWDER,6254,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11421 not found for field E2_Quote_Key__c in entity Opportunity:--,6256,2,EPA,1.0,5.0,43779-02,,11372,WON,,DCS_6257,DCS_11372,POWDER,6255,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11421 not found for field E2_Quote_Key__c in entity Opportunity:--,6257,3,BL04,50.0,0.0,43779-03,,11372,WON,Cardinal BL04 TGIC Texture FS 25109 50 Pound Box,DCS_6258,DCS_11372,POWDER,6256,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11428 not found for field E2_Quote_Key__c in entity Opportunity:--,6293,3,ARGENTO 305 METALLIC TIGER,10.0,0.0,43873-03,,11382,WON,Tiger Drylac Series 38 Argento 305 Metallic 038/90007,DCS_6294,DCS_11382,POWDER,6292,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11428 not found for field E2_Quote_Key__c in entity Opportunity:--,6294,4,EPA,1.0,31.25,43873-04,,11382,WON,,DCS_6295,DCS_11382,POWDER,6293,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11428 not found for field E2_Quote_Key__c in entity Opportunity:--,6295,1,FDI-8543-W1,1.0,100.0,43852-01,,11383,WON,Cart 3 Mandrell Rack,DCS_6296,DCS_11383,POWDER,6294,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11428 not found for field E2_Quote_Key__c in entity Opportunity:--,6296,2,BL05,3.0,0.0,43852-02,,11383,WON,Cardinal BL05 TGIC 50 Pound Box,DCS_6297,DCS_11383,POWDER,6295,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11437 not found for field E2_Quote_Key__c in entity Opportunity:--,6318,3,PICKUP/DELIVERY,2.0,85.0,,,11389,EXP,Desert Powder 24' Flat Bed Truck Pickup/Delivery,DCS_6319,DCS_11389,DUMMY,6317,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11437 not found for field E2_Quote_Key__c in entity Opportunity:--,6319,4,EPA,1.0,29.5,,,11389,EXP,,DCS_6320,DCS_11389,DUMMY,6318,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11437 not found for field E2_Quote_Key__c in entity Opportunity:--,6320,1,ANGLE IRON 3''X4''X5/8''X20',73.0,105.0,,,11390,EXP,"Blast, Base Coat, Top Coat",DCS_6321,DCS_11390,POWDER,6319,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11440 not found for field E2_Quote_Key__c in entity Opportunity:--,6330,3,EPA,1.0,6.75,,,11392,EXP,,DCS_6331,DCS_11392,POWDER,6329,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11440 not found for field E2_Quote_Key__c in entity Opportunity:--,6331,1,BELL HOUSING BOLT,1.0,495.0,,,11393,EXP,Blast and Coat,DCS_6332,DCS_11393,DUMMY,6330,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11440 not found for field E2_Quote_Key__c in entity Opportunity:--,6332,2,1070/E10221A BLACK,1.0,0.0,,,11393,EXP,Black PTFE Whitford Xylan 1070 e10221a,DCS_6333,DCS_11393,DUMMY,6331,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-03-13,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11440 not found for field E2_Quote_Key__c in entity Opportunity:--,6333,1,SFD SKIN ALUM 8'6''X2'5'',14.0,32.0,,,11394,EXP,Pretreat and Topcoat,DCS_6334,DCS_11394,DUMMY,6332,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11443 not found for field E2_Quote_Key__c in entity Opportunity:--,6336,4,SFD SKIN ALUM 7''X8'6'',14.0,7.5,,,11394,EXP,Pretreat and Topcoat,DCS_6337,DCS_11394,DUMMY,6335,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11443 not found for field E2_Quote_Key__c in entity Opportunity:--,6337,5,SFD SKIN ALUM 7''X2'6'',7.0,5.0,,,11394,EXP,Pretreat and Topcoat,DCS_6338,DCS_11394,DUMMY,6336,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11443 not found for field E2_Quote_Key__c in entity Opportunity:--,6338,6,SFD SKIN ALUM 7''X2'7'',7.0,5.0,,,11394,EXP,Pretreat and Topcoat,DCS_6339,DCS_11394,DUMMY,6337,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11443 not found for field E2_Quote_Key__c in entity Opportunity:--,6339,7,DFD SKIN ALUM 11'6''X3'9'',2.0,68.0,,,11394,EXP,Pretreat and Topcoat,DCS_6340,DCS_11394,DUMMY,6338,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11443 not found for field E2_Quote_Key__c in entity Opportunity:--,6340,8,DFD SKIN ALUM 8'4''X2'11'',2.0,38.0,,,11394,EXP,Pretreat and Topcoat,DCS_6341,DCS_11394,DUMMY,6339,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11443 not found for field E2_Quote_Key__c in entity Opportunity:--,6341,9,DFD SKIN ALUM 11'6''X6'',2.0,9.0,,,11394,EXP,Pretreat and Topcoat,DCS_6342,DCS_11394,DUMMY,6340,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11443 not found for field E2_Quote_Key__c in entity Opportunity:--,6342,10,DFD SKIN ALUM 8'4''X1'3'',2.0,16.5,,,11394,EXP,Pretreat and Topcoat,DCS_6343,DCS_11394,DUMMY,6341,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11461 not found for field E2_Quote_Key__c in entity Opportunity:--,6408,4,EPA,1.0,15.42,44206-04,,11406ON,WON,,DCS_6409,DCS_11406ON,POWDER,6407,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11461 not found for field E2_Quote_Key__c in entity Opportunity:--,6409,5,WARRANTY,1.0,150.0,44206-05,,11406ON,WON,,DCS_6410,DCS_11406ON,POWDER,6408,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11461 not found for field E2_Quote_Key__c in entity Opportunity:--,6410,6,2013-20 CUSTOM POWDER CARDINAL,8.0,0.0,44206-06,,11406ON,WON,Cardinal Custom Powder Benjamin Moore 2013-20 Orange Nectar 90% Gloss X009-OGI01,DCS_6411,DCS_11406ON,POWDER,6409,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11494 not found for field E2_Quote_Key__c in entity Opportunity:--,6521,1,GLASS WALL 8'2-3/8''X2-3/4''KT,3.0,24.9,44092-01,,11425,WON,Pretreat and Coat Standard Color,DCS_6522,DCS_11425,DUMMY,6520,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11494 not found for field E2_Quote_Key__c in entity Opportunity:--,6522,2,GLASS WALL 9'-3/4''X1''KT FAB,2.0,27.0,44066-02,,11425,WON,Pretreat and Coat Standard Color,DCS_6523,DCS_11425,DUMMY,6521,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11513 not found for field E2_Quote_Key__c in entity Opportunity:--,6599,4,ANTHRACITE METALLIC TIGER,3.0,0.0,44161-04,,11445,WON,Tiger Drylac Series 49 Anthracite Metallic 049/79680,DCS_6600,DCS_11445,POWDER,6598,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11513 not found for field E2_Quote_Key__c in entity Opportunity:--,6600,1,WHEELS ALUM UP TO 19''STRIP AP,4.0,77.0,44148-01,,11446,WON,"Auto Part Wheels Aluminum up to 19'' Strip,Blast and Coat Standard Color",DCS_6601,DCS_11446,DUMMY,6599,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11520 not found for field E2_Quote_Key__c in entity Opportunity:--,6664,1,BAR STOOL LG REFINISH,6.0,75.0,44262-01,,11462,WON,"Bar Stool Large Refinish - Blast, Powder Prime, and Standard Powder Top Coat",DCS_6665,DCS_11462,DUMMY,6663,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11520 not found for field E2_Quote_Key__c in entity Opportunity:--,6665,2,DINING TABLE W/TOP LG REFINISH,1.0,125.0,44262-02,,11462,WON,"Dining Table w/Top Large Refinish - Blast, Powder Prime, and Standard Powder Top",DCS_6666,DCS_11462,DUMMY,6664,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11520 not found for field E2_Quote_Key__c in entity Opportunity:--,6666,3,DESERT COFFEE,8.0,0.0,44262-03,,11462,WON,,DCS_6667,DCS_11462,DUMMY,6665,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11520 not found for field E2_Quote_Key__c in entity Opportunity:--,6667,4,EPA,1.0,28.75,44262-04,,11462,WON,,DCS_6668,DCS_11462,DUMMY,6666,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11520 not found for field E2_Quote_Key__c in entity Opportunity:--,6668,5,GR533,4.0,0.0,,,11462,EXP,Cardinal GR533 Epoxy Semi Gloss Smooth Gray Primer 50% Gloss,DCS_6669,DCS_11462,DUMMY,6667,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11528 not found for field E2_Quote_Key__c in entity Opportunity:--,6688,1,FENCE PANEL,2.0,65.0,,,11467,EXP,5' X 9',DCS_6689,DCS_11467,POWDER,6687,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11528 not found for field E2_Quote_Key__c in entity Opportunity:--,6689,3,DOORS,1.0,120.0,,,11467,EXP,10' x 5',DCS_6690,DCS_11467,POWDER,6688,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11538 not found for field E2_Quote_Key__c in entity Opportunity:--,6716,2,BRECCIA TIGER 44/60034,440.0,0.0,,,11474,EXP,Tiger Drylac Breccia 044/60034 BRECCIA DESIGN TEXTURE MATTE.  44 pound boxes,DCS_6717,DCS_11474,POWDER,6715,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11538 not found for field E2_Quote_Key__c in entity Opportunity:--,6717,3,CUSTOM POWDER,440.0,10.9,,,11474,EXP,Tiger Drylac Breccia 044/60034 BRECCIA DESIGN TEXTURE MATTE.  44 pound boxes,DCS_6718,DCS_11474,POWDER,6716,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11539 not found for field E2_Quote_Key__c in entity Opportunity:--,6718,2,BRECCIA TIGER 44/60034,440.0,0.0,,,11475,EXP,Tiger Drylac Breccia 044/60034 BRECCIA DESIGN TEXTURE MATTE.  44 pound boxes,DCS_6719,DCS_11475,POWDER,6717,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11539 not found for field E2_Quote_Key__c in entity Opportunity:--,6719,3,CUSTOM POWDER,440.0,10.9,,,11475,EXP,Tiger Drylac Breccia 044/60034 BRECCIA DESIGN TEXTURE MATTE.  44 pound boxes,DCS_6720,DCS_11475,POWDER,6718,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11539 not found for field E2_Quote_Key__c in entity Opportunity:--,6720,4,EASTMARK VIEW FENCE 8' SARGON,100.0,92.0,,,11475,EXP,"8' x 6' x 1-1/2''  
INVALID_FIELD:Foreign key external ID: dcs_11539 not found for field E2_Quote_Key__c in entity Opportunity:--,Mesh and Solid Panels",DCS_6721,DCS_11475,POWDER,6719,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11539 not found for field E2_Quote_Key__c in entity Opportunity:--,6721,1,TRASH CAN,22.0,35.0,44249-03,,11476,WON,Sandblast Only,DCS_6722,DCS_11476,DUMMY,6720,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11539 not found for field E2_Quote_Key__c in entity Opportunity:--,6722,2,TRASH LID,22.0,0.0,44249-04,,11476,WON,Sandblast Only,DCS_6723,DCS_11476,DUMMY,6721,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11539 not found for field E2_Quote_Key__c in entity Opportunity:--,6723,1,TRELLIS STD LIQ,34.0,40.0,,,11477,EXP,Prime and Top Coat Liquid,DCS_6724,DCS_11477,DUMMY,6722,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11542 not found for field E2_Quote_Key__c in entity Opportunity:--,6732,3,PRIMER GRAY II AXALTA,5.0,0.0,,,11480,EXP,Axalta Primer Gray II Epoxy EFH624P6 55 Pound Box,DCS_6733,DCS_11480,DUMMY,6731,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11542 not found for field E2_Quote_Key__c in entity Opportunity:--,6733,4,BR230,5.0,0.0,,,11480,EXP,Cardinal BR230 Rust Texture TGIC,DCS_6734,DCS_11480,DUMMY,6732,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11553 not found for field E2_Quote_Key__c in entity Opportunity:--,6770,2,0200-101-0PA DVR BASE K-ZELL,100.0,6.0,,,11492,EXP,DVR Base 5.88'' x 4.15'' x 1.13'' Blast and Coat Standard Color,DCS_6771,DCS_11492,POWDER,6769,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11553 not found for field E2_Quote_Key__c in entity Opportunity:--,6771,3,MATTE BLACK AKZO,1.0,0.0,,,11492,EXP,Akzo Nobel Matte Black PN231QF 20% Gloss 55 Pound Box.,DCS_6772,DCS_11492,DUMMY,6770,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11556 not found for field E2_Quote_Key__c in entity Opportunity:--,6778,3,POWER TAN AKZO,2.0,0.0,,,11495,EXP,Akzo Noble Power Tan ACE 2010 YD000QF,DCS_6779,DCS_11495,POWDER,6777,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11556 not found for field E2_Quote_Key__c in entity Opportunity:--,6779,1,AZFCU WU SURROUND SOUTHWST ATM,1.0,157.5,,,11496,EXP,AZFCU SURROUND 59-3/4'' X 35-3/4'' X 2'',DCS_6780,DCS_11496,POWDER,6778,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11556 not found for field E2_Quote_Key__c in entity Opportunity:--,6780,2,RAL 5002 AXALTA,3.0,0.0,,,11496,EXP,Axalta Ral 5002 Ultramarine Blue Polyester HFKR07S8 25 Pound Box,DCS_6781,DCS_11496,POWDER,6779,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11556 not found for field E2_Quote_Key__c in entity Opportunity:--,6781,1,END PANEL 8'X3'X4''X3'',93.0,115.5,,,11497,EXP,Blast and Topcoat Standard Color,DCS_6782,DCS_11497,POWDER,6780,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11584 not found for field E2_Quote_Key__c in entity Opportunity:--,6895,6,RS-06 11'X9',1.0,137.8,,,11514P,EXP,"Blast, Primer, Midcoat, Topcoat",DCS_6896,DCS_11514P,DUMMY,6894,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11584 not found for field E2_Quote_Key__c in entity Opportunity:--,6896,7,RS-07 6'X4'4'',2.0,67.6,,,11514P,EXP,"Blast, Primer, Midcoat, Topcoat",DCS_6897,DCS_11514P,DUMMY,6895,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11584 not found for field E2_Quote_Key__c in entity Opportunity:--,6897,8,RS-08 6'X5',1.0,67.6,,,11514P,EXP,"Blast, Primer, Midcoat, Topcoat",DCS_6898,DCS_11514P,DUMMY,6896,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11584 not found for field E2_Quote_Key__c in entity Opportunity:--,6898,9,RS-09 3'X8',2.0,53.3,,,11514P,EXP,"Blast, Primer, Midcoat, Topcoat",DCS_6899,DCS_11514P,DUMMY,6897,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11584 not found for field E2_Quote_Key__c in entity Opportunity:--,6899,10,RS-10 6'X5',2.0,67.6,,,11514P,EXP,"Blast, Primer, Midcoat, Topcoat",DCS_6900,DCS_11514P,DUMMY,6898,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_11587 not found for field E2_Quote_Key__c in entity Opportunity:--,6908,19,RS-19 (2 COLUMNS 3'X3''),1.0,26.0,,,11514P,EXP,"Blast, Primer, Midcoat, Topcoat",DCS_6909,DCS_11514P,DUMMY,6907,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
